"Date","Price","Open","High","Low","Vol.","Change %"
"09/09/2020","1,797.86","1,766.21","1,798.35","1,744.73","9.62M","1.77%"
"09/08/2020","1,766.65","1,806.02","1,809.77","1,762.39","9.88M","-2.18%"
"09/07/2020","1,806.02","1,784.60","1,806.02","1,783.94","8.06M","1.20%"
"09/04/2020","1,784.60","1,792.68","1,802.11","1,767.79","12.25M","-0.47%"
"09/03/2020","1,792.95","1,796.78","1,812.93","1,790.51","8.04M","-0.20%"
"09/02/2020","1,796.52","1,815.63","1,827.94","1,793.07","7.76M","-1.05%"
"09/01/2020","1,815.63","1,812.52","1,818.26","1,794.10","10.64M","0.17%"
"08/31/2020","1,812.47","1,848.22","1,861.79","1,812.47","9.07M","-1.93%"
"08/28/2020","1,848.22","1,843.75","1,860.56","1,828.77","15.55M","0.24%"
"08/27/2020","1,843.79","1,849.78","1,852.19","1,833.65","11.22M","-0.34%"
"08/26/2020","1,850.12","1,844.17","1,854.16","1,836.13","14.36M","0.09%"
"08/25/2020","1,848.53","1,850.60","1,877.73","1,844.72","15.19M","-0.12%"
"08/24/2020","1,850.68","1,829.11","1,851.26","1,829.11","22.06M","1.19%"
"08/21/2020","1,828.92","1,814.58","1,831.48","1,812.09","20.13M","0.79%"
"08/20/2020","1,814.58","1,837.87","1,837.87","1,808.16","16.72M","-1.30%"
"08/19/2020","1,838.56","1,836.82","1,841.66","1,824.69","16.30M","0.09%"
"08/18/2020","1,836.84","1,848.01","1,852.55","1,832.24","14.00M","-0.61%"
"08/17/2020","1,848.13","1,857.55","1,866.14","1,847.41","16.64M","-0.50%"
"08/14/2020","1,857.47","1,869.59","1,869.59","1,840.35","24.85M","-0.65%"
"08/13/2020","1,869.59","1,876.68","1,880.60","1,860.89","10.72M","-0.40%"
"08/12/2020","1,877.02","1,862.91","1,879.45","1,861.74","16.22M","0.76%"
"08/11/2020","1,862.94","1,822.55","1,874.80","1,822.55","12.86M","2.22%"
"08/10/2020","1,822.55","1,815.03","1,837.56","1,810.98","9.66M","0.42%"
"08/07/2020","1,815.01","1,826.58","1,826.58","1,804.05","6.62M","-0.59%"
"08/06/2020","1,825.81","1,824.05","1,843.89","1,813.41","8.08M","0.09%"
"08/05/2020","1,824.12","1,813.39","1,832.81","1,811.61","5.95M","0.59%"
"08/04/2020","1,813.39","1,813.22","1,825.22","1,797.52","5.66M","0.16%"
"08/03/2020","1,810.53","1,769.88","1,810.53","1,765.07","6.54M","2.08%"
"07/31/2020","1,773.57","1,753.55","1,794.36","1,753.55","6.99M","1.16%"
"07/30/2020","1,753.28","1,815.73","1,816.78","1,753.28","9.62M","-3.44%"
"07/29/2020","1,815.73","1,813.34","1,824.70","1,806.38","5.52M","0.13%"
"07/28/2020","1,813.34","1,816.03","1,825.78","1,804.09","7.40M","-0.11%"
"07/27/2020","1,815.38","1,834.17","1,835.25","1,811.50","8.40M","-1.03%"
"07/24/2020","1,834.28","1,845.33","1,845.41","1,813.46","7.67M","-0.64%"
"07/23/2020","1,846.13","1,855.85","1,860.85","1,846.05","8.07M","-0.53%"
"07/22/2020","1,855.89","1,872.06","1,879.53","1,836.01","8.40M","-0.70%"
