"Date","Price","Open","High","Low","Vol.","Change %"
"09/19/2013","7,592.68","7,609.02","7,609.02","7,550.38","9.98M","1.95%"
"09/18/2013","7,447.45","7,444.44","7,447.45","7,426.82","5.19M","0.07%"
"09/17/2013","7,442.52","7,405.21","7,442.52","7,405.21","5.46M","1.25%"
"09/16/2013","7,350.50","7,460.95","7,460.95","7,350.50","5.58M","-0.63%"
"09/13/2013","7,396.99","7,416.30","7,436.62","7,396.99","4.45M","-1.26%"
"09/12/2013","7,491.58","7,401.31","7,491.58","7,401.31","5.76M","1.46%"
"09/11/2013","7,383.43","7,283.03","7,383.43","7,283.03","4.68M","0.87%"
"09/10/2013","7,319.57","7,281.40","7,319.57","7,281.40","11.40M","2.12%"
"09/09/2013","7,167.82","7,071.89","7,167.82","7,071.89","7.05M","2.62%"
"09/06/2013","6,984.90","6,924.02","6,991.79","6,924.02","17.91M","1.66%"
"09/05/2013","6,871.10","6,907.52","6,907.52","6,735.73","19.35M","-4.89%"
"09/04/2013","7,224.31","7,421.98","7,421.98","7,224.31","11.55M","-2.69%"
"09/03/2013","7,423.72","7,437.47","7,449.19","7,423.72","6.41M","-0.01%"
"09/02/2013","7,424.64","7,463.03","7,468.08","7,424.64","3.49M","0.41%"
"08/30/2013","7,394.25","7,328.34","7,394.25","7,328.34","9.58M","0.62%"
"08/29/2013","7,348.60","7,404.21","7,404.21","7,329.84","6.24M","-0.66%"
"08/28/2013","7,397.78","7,423.37","7,423.37","7,356.25","6.65M","-0.72%"
"08/27/2013","7,451.60","7,483.17","7,483.17","7,451.60","5.79M","-1.97%"
"08/26/2013","7,601.34","7,670.65","7,670.65","7,601.34","2.49M","-0.46%"
"08/23/2013","7,636.58","7,613.16","7,636.58","7,592.97","5.63M","0.68%"
"08/22/2013","7,584.87","7,564.44","7,584.87","7,547.84","4.96M","1.36%"
"08/21/2013","7,482.74","7,566.49","7,566.49","7,482.74","4.70M","-0.73%"
"08/20/2013","7,537.72","7,531.10","7,537.72","7,531.10","4.68M","-1.52%"
"08/19/2013","7,653.77","7,615.19","7,653.77","7,595.79","4.59M","-0.47%"
"08/16/2013","7,689.61","7,687.88","7,700.75","7,687.88","4.10M","-0.83%"
"08/14/2013","7,754.29","7,698.51","7,762.01","7,698.51","5.36M","1.76%"
"08/13/2013","7,619.99","7,596.63","7,619.99","7,566.18","6.36M","0.50%"
"08/12/2013","7,582.28","7,477.61","7,582.28","7,477.61","6.16M","1.04%"
"08/09/2013","7,504.16","7,391.18","7,504.16","7,391.18","4.84M","0.87%"
"08/08/2013","7,439.07","7,421.54","7,457.25","7,421.54","6.73M","1.51%"
"08/07/2013","7,328.58","7,238.38","7,345.90","7,238.38","10.35M","1.50%"
"08/06/2013","7,220.25","7,301.65","7,301.65","7,220.25","7.89M","-2.43%"
"08/05/2013","7,400.00","7,367.39","7,400.00","7,367.39","4.31M","0.39%"
"08/02/2013","7,371.22","7,364.32","7,371.22","7,352.51","10.60M","1.64%"
"08/01/2013","7,252.17","7,203.00","7,252.17","7,203.00","11.00M","1.67%"
"07/31/2013","7,133.06","7,083.70","7,142.75","7,083.70","11.48M","1.63%"
"07/30/2013","7,018.79","6,972.55","7,018.79","6,972.55","4.40M","1.26%"
"07/29/2013","6,931.34","6,938.22","6,953.53","6,931.34","1.75M","0.04%"
"07/26/2013","6,928.85","6,954.40","6,954.40","6,928.85","5.33M","-0.33%"
"07/25/2013","6,951.65","6,874.31","6,951.65","6,874.31","7.42M","0.47%"
"07/24/2013","6,919.33","6,951.22","6,953.21","6,919.33","7.66M","-0.45%"
"07/23/2013","6,950.90","6,937.03","6,951.13","6,937.03","5.92M","0.47%"
"07/22/2013","6,918.23","6,924.59","6,927.86","6,918.23","3.88M","0.17%"
"07/19/2013","6,906.83","6,846.85","6,906.83","6,825.28","4.31M","0.93%"
"07/18/2013","6,842.98","6,786.04","6,842.98","6,786.04","5.63M","-0.10%"
"07/17/2013","6,850.07","6,845.07","6,850.07","6,815.68","5.56M","0.85%"
"07/16/2013","6,792.22","6,768.53","6,792.22","6,768.53","4.54M","0.49%"
"07/15/2013","6,759.32","6,704.45","6,759.32","6,704.45","3.27M","0.75%"
"07/12/2013","6,709.26","6,660.15","6,709.26","6,660.15","7.15M","1.61%"
"07/11/2013","6,602.82","6,586.69","6,602.82","6,566.14","4.29M","1.15%"
"07/10/2013","6,527.93","6,443.68","6,527.93","6,443.68","3.53M","2.23%"
"07/09/2013","6,385.54","6,417.18","6,417.18","6,385.54","4.88M","-0.07%"
"07/08/2013","6,390.13","6,456.78","6,456.78","6,390.13","4.30M","-0.75%"
"07/05/2013","6,438.37","6,501.27","6,501.27","6,438.37","4.12M","-1.02%"
"07/04/2013","6,504.87","6,435.80","6,504.87","6,435.80","4.74M","0.98%"
"07/03/2013","6,442.00","6,461.19","6,461.19","6,442.00","9.59M","-1.97%"
"07/02/2013","6,571.59","6,463.78","6,571.59","6,463.78","7.08M","1.42%"
"07/01/2013","6,479.86","6,511.35","6,562.04","6,479.86","4.86M","-1.80%"
"06/28/2013","6,598.44","6,485.03","6,598.44","6,485.03","8.07M","2.91%"
"06/27/2013","6,412.05","6,539.21","6,539.21","6,389.79","8.43M","-2.53%"
"06/26/2013","6,578.62","6,528.87","6,578.62","6,468.61","8.93M","0.52%"
"06/25/2013","6,544.68","6,570.87","6,591.16","6,544.68","7.57M","0.52%"
"06/24/2013","6,510.55","6,471.92","6,537.29","6,471.92","5.04M","0.46%"
"06/21/2013","6,480.92","6,590.24","6,609.96","6,480.92","17.18M","-1.97%"
"06/20/2013","6,611.14","6,716.87","6,716.87","6,611.14","10.94M","-3.61%"
"06/19/2013","6,858.80","6,932.49","6,932.49","6,858.80","6.06M","-0.48%"
"06/18/2013","6,892.10","6,889.78","6,907.03","6,889.78","10.09M","0.28%"
"06/17/2013","6,872.58","6,975.38","6,975.38","6,871.14","9.04M","-0.98%"
"06/14/2013","6,940.89","6,952.45","6,952.45","6,940.89","8.82M","0.30%"
"06/13/2013","6,920.17","6,908.49","6,942.33","6,908.49","13.78M","-0.08%"
"06/12/2013","6,925.73","6,956.95","6,956.95","6,925.73","5.87M","-0.21%"
"06/11/2013","6,939.96","6,965.27","6,965.27","6,934.27","6.70M","-0.68%"
"06/10/2013","6,987.45","6,937.26","6,987.45","6,937.26","12.16M","2.05%"
"06/07/2013","6,847.02","6,767.38","6,847.02","6,767.38","6.55M","1.94%"
"06/06/2013","6,716.85","6,713.07","6,716.85","6,713.07","6.08M","0.26%"
"06/05/2013","6,699.74","6,768.24","6,768.24","6,699.74","8.75M","-0.56%"
"06/04/2013","6,737.34","6,673.04","6,737.34","6,673.04","5.49M","1.74%"
"06/03/2013","6,621.92","6,634.05","6,634.05","6,621.92","5.13M","-1.52%"
"05/31/2013","6,724.27","6,648.82","6,724.27","6,648.82","12.90M","0.79%"
"05/29/2013","6,671.76","6,673.98","6,676.16","6,671.76","6.55M","-0.56%"
"05/28/2013","6,709.39","6,724.66","6,740.05","6,709.39","5.15M","0.68%"
"05/27/2013","6,663.79","6,543.90","6,663.79","6,543.90","3.20M","2.18%"
"05/24/2013","6,521.57","6,492.50","6,521.57","6,492.50","5.56M","0.42%"
"05/23/2013","6,494.42","6,415.58","6,494.42","6,415.58","4.96M","0.40%"
"05/22/2013","6,468.52","6,469.50","6,469.50","6,465.32","3.95M","-0.07%"
"05/21/2013","6,473.23","6,519.87","6,519.87","6,473.23","10.84M","-0.61%"
"05/20/2013","6,512.75","6,569.56","6,576.25","6,512.75","5.53M","-0.33%"
"05/17/2013","6,534.07","6,550.29","6,562.17","6,534.07","4.16M","-0.38%"
"05/16/2013","6,559.17","6,563.96","6,563.96","6,531.57","7.57M","-0.02%"
"05/15/2013","6,560.58","6,541.09","6,560.58","6,519.21","10.02M","1.29%"
"05/14/2013","6,477.31","6,327.21","6,477.31","6,327.21","8.55M","2.25%"
"05/13/2013","6,334.47","6,282.09","6,334.47","6,282.09","4.91M","1.30%"
"05/10/2013","6,253.13","6,235.71","6,253.15","6,235.71","5.32M","0.19%"
"05/09/2013","6,241.19","6,303.39","6,303.39","6,241.19","5.71M","-1.34%"
"05/08/2013","6,326.01","6,309.73","6,326.01","6,269.57","15.43M","1.13%"
